Building,Date,ExpId,SSID,Addr,RSSI
rdc,2021-05-25,0,telephone,3890a5505382,-68
rdc,2021-05-25,0,eduroam,3890a5505381,-71
rdc,2021-05-25,0,uha,3890a5505380,-72
rdc,2021-05-25,0,telephone,3890a54ca362,-75
rdc,2021-05-25,0,uha,3890a54ca360,-76
rdc,2021-05-25,0,eduroam,3890a54ca361,-76
rdc,2021-05-25,0,P.H. EST PARMI NOUS,6ec7ece83154,-76
rdc,2021-05-25,0,telephone,3890a5600b42,-84
rdc,2021-05-25,0,uha,3890a5600b40,-85
rdc,2021-05-25,0,eduroam,3890a5600b41,-85
rdc,2021-05-25,0,uha,3890a5503e60,-86
rdc,2021-05-25,0,telephone,3890a5503e62,-86
rdc,2021-05-25,0,eduroam,3890a5503e61,-87
rdc,2021-05-25,0,uha,3890a5505380,-70
rdc,2021-05-25,0,eduroam,3890a5505381,-71
rdc,2021-05-25,0,telephone,3890a5505382,-71
rdc,2021-05-25,0,telephone,3890a54ca362,-74
rdc,2021-05-25,0,uha,3890a54ca360,-75
rdc,2021-05-25,0,eduroam,3890a54ca361,-75
rdc,2021-05-25,0,P.H. EST PARMI NOUS,6ec7ece83154,-75
rdc,2021-05-25,0,telephone,3890a5600b42,-84
rdc,2021-05-25,0,uha,3890a5600b40,-85
rdc,2021-05-25,0,eduroam,3890a5600b41,-85
rdc,2021-05-25,0,eduroam,3890a5503e61,-86
rdc,2021-05-25,0,uha,3890a5503e60,-86
rdc,2021-05-25,0,telephone,3890a5503e62,-86
rdc,2021-05-25,0.3,P.H. EST PARMI NOUS,6ec7ece83154,-64
rdc,2021-05-25,0.3,uha,3890a54ca360,-65
rdc,2021-05-25,0.3,telephone,3890a54ca362,-65
rdc,2021-05-25,0.3,eduroam,3890a5600b41,-82
rdc,2021-05-25,0.3,uha,3890a5505380,-83
rdc,2021-05-25,0.3,eduroam,3890a5505381,-83
rdc,2021-05-25,0.3,telephone,3890a5505382,-83
rdc,2021-05-25,0.3,uha,3890a5600b40,-83
rdc,2021-05-25,0.3,telephone,3890a5600b42,-83
rdc,2021-05-25,0.3,uha,3890a5503e60,-84
rdc,2021-05-25,0.3,eduroam,3890a54ca361,-64
rdc,2021-05-25,0.3,telephone,3890a54ca362,-64
rdc,2021-05-25,0.3,uha,3890a54ca360,-64
rdc,2021-05-25,0.3,P.H. EST PARMI NOUS,6ec7ece83154,-64
rdc,2021-05-25,0.3,telephone,3890a5505382,-82
rdc,2021-05-25,0.3,uha,3890a5505380,-83
rdc,2021-05-25,0.3,eduroam,3890a5505381,-83
rdc,2021-05-25,0.3,eduroam,3890a5503e61,-84
rdc,2021-05-25,0.3,eduroam,3890a5600b41,-844534
rdc,2021-05-25,0.3,uha,3890a5503e60,-85
rdc,2021-05-25,0.3,telephone,3890a5503e62,-85
rdc,2021-05-25,0.3,eduroam,3890a54ca361,-65
rdc,2021-05-25,0.3,uha,3890a54ca360,-67
rdc,2021-05-25,0.3,telephone,3890a54ca362,-67
rdc,2021-05-25,0.3,P.H. EST PARMI NOUS,6ec7ece83154,-68
rdc,2021-05-25,0.3,uha,3890a5505380,-84
rdc,2021-05-25,0.3,eduroam,3890a5505381,-84
rdc,2021-05-25,0.3,telephone,3890a5505382,-84
rdc,2021-05-25,0.3,uha,3890a5503e60,-86
rdc,2021-05-25,0.3,telephone,3890a5503e62,-86
rdc,2021-05-25,0.3,eduroam,3890a5503e61,-87
rdc,2021-05-25,0.3,uha,3890a5600b40,-90
rdc,2021-05-25,0.3,P.H. EST PARMI NOUS,6ec7ece83154,-67
rdc,2021-05-25,0.3,uha,3890a54ca360,-68
rdc,2021-05-25,0.3,telephone,3890a54ca362,-68
rdc,2021-05-25,0.3,eduroam,3890a54ca361,-69
rdc,2021-05-25,0.3,uha,3890a5505380,-82
rdc,2021-05-25,0.3,eduroam,3890a5505381,-82
rdc,2021-05-25,0.3,telephone,3890a5505382,-82
rdc,2021-05-25,0.3,eduroam,3890a5503e61,-86
rdc,2021-05-25,0.3,telephone,3890a5503e62,-86
rdc,2021-05-25,0.3,uha,3890a5503e60,-87
rdc,2021-05-25,0.3,uha,3890a5600b40,-90
rdc,2021-05-25,0.3,telephone,3890a5600b42,-90
rdc,2021-05-25,0.3,eduroam,3890a5600b41,-91
rdc,2021-05-25,0.3,P.H. EST PARMI NOUS,6ec7ece83154,-67
rdc,2021-05-25,0.3,telephone,3890a54ca362,-68
rdc,2021-05-25,0.3,uha,3890a54ca360,-69
rdc,2021-05-25,0.3,eduroam,3890a54ca361,-69
rdc,2021-05-25,0.3,uha,3890a5505380,-82
rdc,2021-05-25,0.3,eduroam,3890a5505381,-82
rdc,2021-05-25,0.3,telephone,3890a5505382,-83
rdc,2021-05-25,0.3,telephone,3890a5503e62,-85
rdc,2021-05-25,0.3,uha,3890a5503e60,-86
rdc,2021-05-25,0.3,eduroam,3890a5503e61,-86
rdc,2021-05-25,0.3,telephone,3890a5600b42,-89
rdc,2021-05-25,0.3,uha,3890a5600b40,-90
rdc,2021-05-25,0.3,eduroam,3890a5600b41,-90
rdc,2021-05-25,0.3,eduroam,3890a54ca361,-66
rdc,2021-05-25,0.3,telephone,3890a54ca362,-66
rdc,2021-05-25,0.3,uha,3890a54ca360,-67
rdc,2021-05-25,0.3,P.H. EST PARMI NOUS,6ec7ece83154,-69
rdc,2021-05-25,0.3,eduroam,3890a5503e61,-80
rdc,2021-05-25,0.3,telephone,3890a5503e62,-81
rdc,2021-05-25,0.3,uha,3890a5503e60,-82
rdc,2021-05-25,0.3,eduroam,3890a5505381,-83
rdc,2021-05-25,0.3,eduroam,3890a5600b41,-85
rdc,2021-05-25,0.3,telephone,3890a5600b42,-85
rdc,2021-05-25,0.3,uha,3890a5600b40,-86
rdc,2021-05-25,0.3,uha,3890a54ca360,-67
rdc,2021-05-25,0.3,telephone,3890a54ca362,-67
rdc,2021-05-25,0.3,P.H. EST PARMI NOUS,6ec7ece83154,-67
rdc,2021-05-25,0.3,uha,3890a5503e60,-82
rdc,2021-05-25,0.3,eduroam,3890a5503e61,-82
rdc,2021-05-25,0.3,telephone,3890a5503e62,-82
rdc,2021-05-25,0.3,telephone,3890a5505382,-83
rdc,2021-05-25,0.3,uha,3890a5505380,-84
rdc,2021-05-25,0.3,eduroam,3890a5505381,-84
rdc,2021-05-25,0.3,uha,3890a5600b40,-85
rdc,2021-05-25,0.3,eduroam,3890a5600b41,-85
rdc,2021-05-25,0.3,P.H. EST PARMI NOUS,6ec7ece83154,-64
rdc,2021-05-25,0.3,uha,3890a54ca360,-69
rdc,2021-05-25,0.3,uha,3890a5505380,-81
rdc,2021-05-25,0.3,telephone,3890a5505382,-81
rdc,2021-05-25,0.3,eduroam,3890a5505381,-82
rdc,2021-05-25,0.3,eduroam,3890a5503e61,-82
rdc,2021-05-25,0.3,telephone,3890a5503e62,-82
rdc,2021-05-25,0.3,uha,3890a5600b40,-83
rdc,2021-05-25,0.3,uha,3890a5503e60,-83
rdc,2021-05-25,0.3,telephone,3890a5600b42,-83
rdc,2021-05-25,0.3,eduroam,3890a5600b41,-84
rdc,2021-05-25,0.3,uha,3890a54ca360,-66
rdc,2021-05-25,0.3,telephone,3890a54ca362,-66
rdc,2021-05-25,0.3,eduroam,3890a54ca361,-67
rdc,2021-05-25,0.3,P.H. EST PARMI NOUS,6ec7ece83154,-67
rdc,2021-05-25,0.3,uha,3890a5503e60,-79
rdc,2021-05-25,0.3,eduroam,3890a5503e61,-79
rdc,2021-05-25,0.3,telephone,3890a5503e62,-79
rdc,2021-05-25,0.3,uha,3890a5505380,-82
rdc,2021-05-25,0.3,telephone,3890a5505382,-82
rdc,2021-05-25,0.3,uha,3890a5600b40,-82
rdc,2021-05-25,0.3,eduroam,3890a5600b41,-82
rdc,2021-05-25,0.3,eduroam,3890a5505381,-83
rdc,2021-05-25,0.3,telephone,3890a5600b42,-83
rdc,2021-05-25,0.3,telephone,3890a5499de2,-96
rdc,2021-05-25,0.2,uha,3890a54ca360,-64
rdc,2021-05-25,0.2,eduroam,3890a54ca361,-64
rdc,2021-05-25,0.2,telephone,3890a54ca362,-64
rdc,2021-05-25,0.2,uha,3890a54ca360,-65
rdc,2021-05-25,0.2,telephone,3890a54ca362,-65
rdc,2021-05-25,0.2,telephone,3890a54ca362,-64
rdc,2021-05-25,0.2,uha,3890a54ca360,-65
rdc,2021-05-25,0.2,eduroam,3890a54ca361,-65
rdc,2021-05-25,0.2,uha,3890a54ca360,-64
rdc,2021-05-25,0.2,eduroam,3890a54ca361,-64
rdc,2021-05-25,0.2,telephone,3890a54ca362,-65
rdc,2021-05-25,0.2,uha,3890a54ca360,-60
rdc,2021-05-25,0.2,telephone,3890a54ca362,-65
rdc,2021-05-25,0.2,eduroam,3890a54ca361,-64
rdc,2021-05-25,0.2,telephone,3890a54ca362,-64
rdc,2021-05-25,0.2,uha,3890a54ca360,-66
rdc,2021-05-25,0.2,eduroam,3890a54ca361,-65
rdc,2021-05-25,0.2,telephone,3890a54ca362,-65
rdc,2021-05-25,0.2,uha,3890a54ca360,-66
rdc,2021-05-25,0.2,eduroam,3890a54ca361,-65
rdc,2021-05-25,0.2,uha,3890a54ca360,-66
rdc,2021-05-25,0.2,telephone,3890a54ca362,-66
rdc,2021-05-25,0.2,uha,3890a54ca360,-65
rdc,2021-05-25,0.2,eduroam,3890a54ca361,-65
rdc,2021-05-25,0.2,telephone,3890a54ca362,-65
rdc,2021-05-25,0.2,eduroam,3890a54ca361,-66
rdc,2021-05-25,0.2,telephone,3890a54ca362,-66
rdc,2021-05-25,0.2,uha,3890a54ca360,-67
rdc,2021-05-25,0.2,eduroam,3890a54ca361,-65
rdc,2021-05-25,0.2,telephone,3890a54ca362,-65
rdc,2021-05-25,0.2,uha,3890a54ca360,-67
rdc,2021-05-25,0.2,telephone,3890a54ca362,-65
rdc,2021-05-25,0.2,uha,3890a54ca360,-66
rdc,2021-05-25,0.2,eduroam,3890a54ca361,-67
rdc,2021-05-25,0.2,eduroam,3890a54ca361,-65
rdc,2021-05-25,0.2,telephone,3890a54ca362,-65
rdc,2021-05-25,0.2,uha,3890a54ca360,-66
rdc,2021-05-25,0.2,uha,3890a54ca360,-65
rdc,2021-05-25,0.2,eduroam,3890a54ca361,-65
rdc,2021-05-25,0.2,telephone,3890a54ca362,-65
rdc,2021-05-25,1,uha,3890a54ca360,-76
rdc,2021-05-25,1,eduroam,3890a54ca361,-76
rdc,2021-05-25,1,telephone,3890a54ca362,-76
rdc,2021-05-25,1,uha,3890a54ca360,-75
rdc,2021-05-25,1,eduroam,3890a54ca361,-75
rdc,2021-05-25,1,telephone,3890a54ca362,-75
rdc,2021-05-25,1,telephone,3890a54ca362,-75
rdc,2021-05-25,1,uha,3890a54ca360,-76
rdc,2021-05-25,1,eduroam,3890a54ca361,-76
rdc,2021-05-25,1,uha,3890a54ca360,-76
rdc,2021-05-25,1,eduroam,3890a54ca361,-77
rdc,2021-05-25,1,telephone,3890a54ca362,-77
rdc,2021-05-25,1,eduroam,3890a54ca361,-75
rdc,2021-05-25,1,uha,3890a54ca360,-76
rdc,2021-05-25,1,telephone,3890a54ca362,-77
rdc,2021-05-25,1,uha,3890a54ca360,-75
rdc,2021-05-25,1,eduroam,3890a54ca361,-77
rdc,2021-05-25,1,telephone,3890a54ca362,-77
rdc,2021-05-25,1,telephone,3890a54ca362,-75
rdc,2021-05-25,1,uha,3890a54ca360,-76
rdc,2021-05-25,1,eduroam,3890a54ca361,-77
rdc,2021-05-25,1,uha,3890a54ca360,-77
rdc,2021-05-25,1,eduroam,3890a54ca361,-77
rdc,2021-05-25,1,telephone,3890a54ca362,-77
rdc,2021-05-25,1,uha,3890a54ca360,-77
rdc,2021-05-25,1,eduroam,3890a54ca361,-77
rdc,2021-05-25,1,telephone,3890a54ca362,-78
rdc,2021-05-25,1,eduroam,3890a54ca361,-76
rdc,2021-05-25,1,telephone,3890a54ca362,-76
rdc,2021-05-25,1,uha,3890a54ca360,-77
rdc,2021-05-25,1,telephone,3890a54ca362,-75
rdc,2021-05-25,1,uha,3890a54ca360,-76
rdc,2021-05-25,1,eduroam,3890a54ca361,-76
rdc,2021-05-25,1,uha,3890a54ca360,-75
rdc,2021-05-25,1,eduroam,3890a54ca361,-75
rdc,2021-05-25,1,telephone,3890a54ca362,-75
rdc,2021-05-25,1,uha,3890a54ca360,-77
rdc,2021-05-25,1,eduroam,3890a54ca361,-77
rdc,2021-05-25,1,telephone,3890a54ca362,-77
rdc,2021-05-25,1,uha,3890a54ca360,-76
rdc,2021-05-25,1,telephone,3890a54ca362,-76
rdc,2021-05-25,1,eduroam,3890a54ca361,-77
rdc,2021-05-25,1,uha,3890a54ca360,-76
rdc,2021-05-25,1,eduroam,3890a54ca361,-76
rdc,2021-05-25,1,telephone,3890a54ca362,-77
rdc,2021-05-25,1,uha,3890a54ca360,-76
rdc,2021-05-25,1,telephone,3890a54ca362,-76
rdc,2021-05-25,1,eduroam,3890a54ca361,-77
rdc,2021-05-25,1,eduroam,3890a54ca361,-76
rdc,2021-05-25,1,telephone,3890a54ca362,-77
rdc,2021-05-25,1,uha,3890a54ca360,-77
rdc,2021-05-25,1,uha,3890a54ca360,-77
rdc,2021-05-25,1,eduroam,3890a54ca361,-77
rdc,2021-05-25,1,telephone,3890a54ca362,-77
rdc,2021-05-25,1,uha,3890a54ca360,-77
rdc,2021-05-25,1,telephone,3890a54ca362,-77
rdc,2021-05-25,1,eduroam,3890a54ca361,-78
rdc,2021-05-25,1,telephone,3890a54ca362,-76
rdc,2021-05-25,1,uha,3890a54ca360,-77
rdc,2021-05-25,1,eduroam,3890a54ca361,-77
rdc,2021-05-25,1,uha,3890a54ca360,-77
rdc,2021-05-25,1,eduroam,3890a54ca361,-77
rdc,2021-05-25,1,telephone,3890a54ca362,-77
rdc,2021-05-25,1,uha,3890a54ca360,-77
rdc,2021-05-25,1,telephone,3890a54ca362,-77
rdc,2021-05-25,1,eduroam,3890a54ca361,-77
rdc,2021-05-25,1,uha,3890a54ca360,-76
rdc,2021-05-25,1,eduroam,3890a54ca361,-77
rdc,2021-05-25,1,telephone,3890a54ca362,-77
rdc,2021-05-25,1,uha,3890a54ca360,-76
rdc,2021-05-25,1,eduroam,3890a54ca361,-76
rdc,2021-05-25,1,telephone,3890a54ca362,-77
rdc,2021-05-25,1,uha,3890a54ca360,-76
rdc,2021-05-25,1,eduroam,3890a54ca361,-77
rdc,2021-05-25,1,telephone,3890a54ca362,-77
rdc,2021-05-25,1,uha,3890a54ca360,-76
rdc,2021-05-25,1,eduroam,3890a54ca361,-76
rdc,2021-05-25,1,telephone,3890a54ca362,-77
rdc,2021-05-25,1,uha,3890a54ca360,-76
rdc,2021-05-25,1,telephone,3890a54ca362,-76
rdc,2021-05-25,1,eduroam,3890a54ca361,-77
rdc,2021-05-25,1,uha,3890a54ca360,-76
rdc,2021-05-25,1,telephone,3890a54ca362,-76
rdc,2021-05-25,1,eduroam,3890a54ca361,-77
rdc,2021-05-25,1,uha,3890a54ca360,-76
rdc,2021-05-25,1,eduroam,3890a54ca361,-76
rdc,2021-05-25,1,telephone,3890a54ca362,-76
rdc,2021-05-25,1,uha,3890a54ca360,-76
rdc,2021-05-25,1,eduroam,3890a54ca361,-76
rdc,2021-05-25,1,telephone,3890a54ca362,-76
rdc,2021-05-25,1,eduroam,3890a54ca361,-76
rdc,2021-05-25,1,uha,3890a54ca360,-77
rdc,2021-05-25,1,telephone,3890a54ca362,-77
rdc,2021-05-25,1,eduroam,3890a54ca361,-75
rdc,2021-05-25,1,uha,3890a54ca360,-76
rdc,2021-05-25,1,telephone,3890a54ca362,-76
rdc,2021-05-25,1,telephone,3890a54ca362,-75
rdc,2021-05-25,1,eduroam,3890a54ca361,-76
rdc,2021-05-25,1,uha,3890a54ca360,-77
rdc,2021-05-25,1,uha,3890a54ca360,-77
rdc,2021-05-25,1,eduroam,3890a54ca361,-77
rdc,2021-05-25,1,telephone,3890a54ca362,-77
rdc,2021-05-25,2,uha,3890a54ca360,-65
rdc,2021-05-25,2,telephone,3890a54ca362,-65
rdc,2021-05-25,2,eduroam,3890a54ca361,-66
rdc,2021-05-25,2,P.H. EST PARMI NOUS,6ec7ece83154,-71
rdc,2021-05-25,2,telephone,3890a5503e62,-85
rdc,2021-05-25,2,uha,3890a5503e60,-86
rdc,2021-05-25,2,eduroam,3890a5503e61,-86
rdc,2021-05-25,2,telephone,3890a5600b42,-89
rdc,2021-05-25,2,uha,3890a5600b40,-90
rdc,2021-05-25,2,eduroam,3890a5600b41,-90
rdc,2021-05-25,2,eduroam,3890a5505381,-94
rdc,2021-05-25,2,uha,3890a5505380,-94
rdc,2021-05-25,2,uha,3890a54ca360,-66
rdc,2021-05-25,2,eduroam,3890a54ca361,-66
rdc,2021-05-25,2,telephone,3890a54ca362,-66
rdc,2021-05-25,2,P.H. EST PARMI NOUS,6ec7ece83154,-71
rdc,2021-05-25,2,telephone,3890a5503e62,-85
rdc,2021-05-25,2,eduroam,3890a5503e61,-86
rdc,2021-05-25,2,uha,3890a5600b40,-87
rdc,2021-05-25,2,uha,3890a5503e60,-87
rdc,2021-05-25,2,eduroam,3890a5600b41,-88
rdc,2021-05-25,2,telephone,3890a5600b42,-89
rdc,2021-05-25,2,uha,3890a5505380,-94
rdc,2021-05-25,2,telephone,3890a54ca362,-66
rdc,2021-05-25,2,uha,3890a54ca360,-67
rdc,2021-05-25,2,eduroam,3890a54ca361,-67
rdc,2021-05-25,2,P.H. EST PARMI NOUS,6ec7ece83154,-72
rdc,2021-05-25,2,telephone,3890a5503e62,-85
rdc,2021-05-25,2,eduroam,3890a5503e61,-86
rdc,2021-05-25,2,uha,3890a5503e60,-87
rdc,2021-05-25,2,uha,3890a5600b40,-92
rdc,2021-05-25,2,telephone,3890a5600b42,-92
rdc,2021-05-25,2,eduroam,3890a5600b41,-92
rdc,2021-05-25,2,eduroam,3890a5505381,-93
rdc,2021-05-25,2,uha,3890a54ca360,-66
rdc,2021-05-25,2,eduroam,3890a54ca361,-66
rdc,2021-05-25,2,telephone,3890a54ca362,-66
rdc,2021-05-25,2,P.H. EST PARMI NOUS,6ec7ece83154,-71
rdc,2021-05-25,2,eduroam,3890a5503e61,-86
rdc,2021-05-25,2,telephone,3890a5503e62,-86
rdc,2021-05-25,2,uha,3890a5503e60,-87
rdc,2021-05-25,2,eduroam,3890a5600b41,-90
rdc,2021-05-25,2,uha,3890a5600b40,-92
rdc,2021-05-25,2,telephone,3890a5600b42,-92
rdc,2021-05-25,2,eduroam,3890a54ca361,-66
rdc,2021-05-25,2,telephone,3890a54ca362,-66
rdc,2021-05-25,2,uha,3890a54ca360,-67
rdc,2021-05-25,2,P.H. EST PARMI NOUS,6ec7ece83154,-73
rdc,2021-05-25,2,eduroam,3890a5503e61,-86
rdc,2021-05-25,2,uha,3890a5503e60,-87
rdc,2021-05-25,2,telephone,3890a5503e62,-87
rdc,2021-05-25,2,eduroam,3890a5600b41,-88
rdc,2021-05-25,2,uha,3890a5600b40,-89
rdc,2021-05-25,2,telephone,3890a5600b42,-89
rdc,2021-05-25,2,uha,3890a5505380,-91
rdc,2021-05-25,2,telephone,3890a5505382,-91
rdc,2021-05-25,2,eduroam,3890a5505381,-94
rdc,2021-05-25,2,eduroam,3890a54ca361,-66
rdc,2021-05-25,2,telephone,3890a54ca362,-67
rdc,2021-05-25,2,uha,3890a54ca360,-68
rdc,2021-05-25,2,P.H. EST PARMI NOUS,6ec7ece83154,-69
rdc,2021-05-25,2,uha,3890a5503e60,-84
rdc,2021-05-25,2,telephone,3890a5503e62,-84
rdc,2021-05-25,2,eduroam,3890a5503e61,-85
rdc,2021-05-25,2,uha,3890a5600b40,-87
rdc,2021-05-25,2,telephone,3890a5600b42,-87
rdc,2021-05-25,2,eduroam,3890a5600b41,-87
rdc,2021-05-25,2,uha,3890a5505380,-94
rdc,2021-05-25,2,eduroam,3890a54ca361,-65
rdc,2021-05-25,2,uha,3890a54ca360,-66
rdc,2021-05-25,2,telephone,3890a54ca362,-67
rdc,2021-05-25,2,P.H. EST PARMI NOUS,6ec7ece83154,-69
rdc,2021-05-25,2,telephone,3890a5503e62,-85
rdc,2021-05-25,2,uha,3890a5503e60,-85
rdc,2021-05-25,2,telephone,3890a5600b42,-86
rdc,2021-05-25,2,eduroam,3890a5503e61,-86
rdc,2021-05-25,2,uha,3890a5600b40,-87
rdc,2021-05-25,2,eduroam,3890a5600b41,-87
rdc,2021-05-25,2,uha,3890a5505380,-91
rdc,2021-05-25,2,eduroam,3890a5505381,-91
rdc,2021-05-25,2,P.H. EST PARMI NOUS,6ec7ece83154,-65
rdc,2021-05-25,2,telephone,3890a54ca362,-69
rdc,2021-05-25,2,uha,3890a54ca360,-70
rdc,2021-05-25,2,eduroam,3890a54ca361,-70
rdc,2021-05-25,2,telephone,3890a5600b42,-81
rdc,2021-05-25,2,uha,3890a5600b40,-81
rdc,2021-05-25,2,eduroam,3890a5600b41,-82
rdc,2021-05-25,2,uha,3890a5503e60,-83
rdc,2021-05-25,2,eduroam,3890a5503e61,-84
rdc,2021-05-25,2,telephone,3890a5503e62,-84
rdc,2021-05-25,2,eduroam,3890a5505381,-89
rdc,2021-05-25,2,telephone,3890a5505382,-89
rdc,2021-05-25,2,uha,3890a5505380,-94
rdc,2021-05-25,2,uha,3890a54ca360,-67
rdc,2021-05-25,2,eduroam,3890a54ca361,-67
rdc,2021-05-25,2,telephone,3890a54ca362,-67
rdc,2021-05-25,2,P.H. EST PARMI NOUS,6ec7ece83154,-70
rdc,2021-05-25,2,uha,3890a5503e60,-84
rdc,2021-05-25,2,uha,3890a5600b40,-85
rdc,2021-05-25,2,eduroam,3890a5503e61,-85
rdc,2021-05-25,2,eduroam,3890a5600b41,-86
rdc,2021-05-25,2,telephone,3890a5600b42,-86
rdc,2021-05-25,2,telephone,3890a5503e62,-86
rdc,2021-05-25,2,uha,3890a5505380,-91
rdc,2021-05-25,2,telephone,3890a5505382,-91
rdc,2021-05-25,2,eduroam,3890a5505381,-91
rdc,2021-05-25,3,uha,3890a54ca360,-68
rdc,2021-05-25,3,eduroam,3890a54ca361,-69
rdc,2021-05-25,3,telephone,3890a54ca362,-69
rdc,2021-05-25,3,uha,3890a5600b40,-78
rdc,2021-05-25,3,eduroam,3890a5600b41,-80
rdc,2021-05-25,3,telephone,3890a5600b42,-81
rdc,2021-05-25,3,P.H. EST PARMI NOUS,6ec7ece83154,-83
rdc,2021-05-25,3,uha,3890a5505380,-91
rdc,2021-05-25,3,telephone,3890a5503e62,-93
rdc,2021-05-25,3,uha,3890a5503e60,-95
rdc,2021-05-25,3,eduroam,3890a5503e61,-96
rdc,2021-05-25,3,eduroam,3890a54ca361,-66
rdc,2021-05-25,3,telephone,3890a54ca362,-66
rdc,2021-05-25,3,uha,3890a54ca360,-67
rdc,2021-05-25,3,uha,3890a5600b40,-79
rdc,2021-05-25,3,P.H. EST PARMI NOUS,6ec7ece83154,-80
rdc,2021-05-25,3,eduroam,3890a5600b41,-80
rdc,2021-05-25,3,uha,3890a54ca360,-66
rdc,2021-05-25,3,eduroam,3890a54ca361,-66
rdc,2021-05-25,3,telephone,3890a54ca362,-66
rdc,2021-05-25,3,uha,3890a5600b40,-79
rdc,2021-05-25,3,eduroam,3890a5600b41,-79
rdc,2021-05-25,3,P.H. EST PARMI NOUS,6ec7ece83154,-80
rdc,2021-05-25,3,uha,3890a5505380,-93
rdc,2021-05-25,3,telephone,3890a5505382,-93
rdc,2021-05-25,3,uha,3890a5503e60,-94
rdc,2021-05-25,3,telephone,3890a5503e62,-94
rdc,2021-05-25,3,uha,3890a54ca360,-69
rdc,2021-05-25,3,eduroam,3890a54ca361,-69
rdc,2021-05-25,3,telephone,3890a54ca362,-69
rdc,2021-05-25,3,P.H. EST PARMI NOUS,6ec7ece83154,-78
rdc,2021-05-25,3,uha,3890a5600b40,-79
rdc,2021-05-25,3,eduroam,3890a5600b41,-79
rdc,2021-05-25,3,telephone,3890a5600b42,-80
rdc,2021-05-25,3,uha,3890a5505380,-90
rdc,2021-05-25,3,telephone,3890a5505382,-90
rdc,2021-05-25,3,eduroam,3890a5505381,-92
rdc,2021-05-25,3,telephone,3890a54ca362,-67
rdc,2021-05-25,3,uha,3890a54ca360,-68
rdc,2021-05-25,3,eduroam,3890a54ca361,-68
rdc,2021-05-25,3,uha,3890a5600b40,-79
rdc,2021-05-25,3,eduroam,3890a5600b41,-79
rdc,2021-05-25,3,uha,3890a5505380,-90
rdc,2021-05-25,3,P.H. EST PARMI NOUS,6ec7ece83154,-90
rdc,2021-05-25,3,eduroam,3890a5503e61,-93
rdc,2021-05-25,3,uha,3890a5503e60,-94
rdc,2021-05-25,3,telephone,3890a5503e62,-95
rdc,2021-05-25,3,uha,3890a54ca360,-66
rdc,2021-05-25,3,telephone,3890a54ca362,-66
rdc,2021-05-25,3,eduroam,3890a54ca361,-66
rdc,2021-05-25,3,eduroam,3890a5600b41,-78
rdc,2021-05-25,3,uha,3890a5600b40,-79
rdc,2021-05-25,3,telephone,3890a5600b42,-79
rdc,2021-05-25,3,P.H. EST PARMI NOUS,6ec7ece83154,-80
rdc,2021-05-25,3,uha,3890a5505380,-92
rdc,2021-05-25,3,telephone,3890a5505382,-93
rdc,2021-05-25,3,eduroam,3890a5505381,-93
rdc,2021-05-25,3,uha,3890a54ca360,-68
rdc,2021-05-25,3,eduroam,3890a54ca361,-68
rdc,2021-05-25,3,telephone,3890a54ca362,-68
rdc,2021-05-25,3,P.H. EST PARMI NOUS,6ec7ece83154,-77
rdc,2021-05-25,3,uha,3890a5600b40,-78
rdc,2021-05-25,3,eduroam,3890a5600b41,-78
rdc,2021-05-25,3,telephone,3890a5600b42,-78
rdc,2021-05-25,3,eduroam,3890a5505381,-91
rdc,2021-05-25,3,uha,3890a5505380,-92
rdc,2021-05-25,3,telephone,3890a5505382,-92
rdc,2021-05-25,3,eduroam,3890a5503e61,-94
rdc,2021-05-25,3,uha,3890a5503e60,-96
rdc,2021-05-25,3,eduroam,3890a54ca361,-70
rdc,2021-05-25,3,uha,3890a54ca360,-71
rdc,2021-05-25,3,telephone,3890a54ca362,-71
rdc,2021-05-25,3,uha,3890a5600b40,-77
rdc,2021-05-25,3,P.H. EST PARMI NOUS,6ec7ece83154,-78
rdc,2021-05-25,3,eduroam,3890a5600b41,-79
rdc,2021-05-25,3,telephone,3890a5600b42,-79
rdc,2021-05-25,3,eduroam,3890a5505381,-88
rdc,2021-05-25,3,telephone,3890a5505382,-89
rdc,2021-05-25,3,uha,3890a5505380,-90
rdc,2021-05-25,3,uha,3890a54ca360,-70
rdc,2021-05-25,3,eduroam,3890a54ca361,-70
rdc,2021-05-25,3,telephone,3890a54ca362,-70
rdc,2021-05-25,3,P.H. EST PARMI NOUS,6ec7ece83154,-77
rdc,2021-05-25,3,eduroam,3890a5600b41,-77
rdc,2021-05-25,3,telephone,3890a5600b42,-77
rdc,2021-05-25,3,uha,3890a5600b40,-78
rdc,2021-05-25,3,uha,3890a5505380,-89
rdc,2021-05-25,3,telephone,3890a5505382,-89
rdc,2021-05-25,3,eduroam,3890a5505381,-90
rdc,2021-05-25,3,uha,3890a54ca360,-70
rdc,2021-05-25,3,eduroam,3890a54ca361,-70
rdc,2021-05-25,3,telephone,3890a54ca362,-70
rdc,2021-05-25,3,P.H. EST PARMI NOUS,6ec7ece83154,-78
rdc,2021-05-25,3,uha,3890a5600b40,-78
rdc,2021-05-25,3,eduroam,3890a5600b41,-78
rdc,2021-05-25,3,telephone,3890a5600b42,-78
rdc,2021-05-25,3,uha,3890a54ca360,-66
rdc,2021-05-25,3,eduroam,3890a54ca361,-66
rdc,2021-05-25,3,telephone,3890a54ca362,-67
